nome,titulo,faixa_etaria,budget_total,expectativa_alcance,canal_marketing,roi,cpc,numero_conversoes
Campanha_430,Filme_8453,0,59210.51,8160,Twitter,54871.74,1.69,1282
Campanha_4689,Filme_6051,14,26197.4,3629,Instagram,39129.09,1.95,460
Campanha_9038,Filme_9997,12,97872.86,20325,Google Ads,53972.51,2.67,1665
Campanha_563,Filme_2026,18,81850.51,10907,Instagram,102221.25,2.88,1793
Campanha_1132,Filme_7473,12,28946.0,3983,Twitter,10303.45,1.96,522
Campanha_9193,Filme_3235,18,132131.88,27091,YouTube,81403.27,4.72,4338
Campanha_7123,Filme_7335,14,127215.07,11440,LinkedIn,76232.53,5.41,315
Campanha_3231,Filme_7608,12,88924.96,22631,YouTube,74610.77,4.22,2939
Campanha_1511,Filme_7632,16,65472.32,17031,YouTube,44355.61,5.04,3108
Campanha_9273,Filme_8439,16,41695.28,7405,Facebook,25523.43,3.62,180
Campanha_9822,Filme_9235,10,49068.24,5375,Twitter,23042.78,1.71,604
Campanha_4272,Filme_5302,12,61774.97,5035,LinkedIn,37003.4,5.05,915
Campanha_5082,Filme_4884,18,28161.59,6147,YouTube,8061.75,3.34,354
Campanha_4261,Filme_7242,0,91901.99,18947,YouTube,78160.95,3.09,2183
Campanha_5497,Filme_2,10,66640.36,15409,Google Ads,52600.89,2.92,1173
Campanha_5325,Filme_6462,10,147088.25,33567,Google Ads,56949.73,2.68,1064
Campanha_7969,Filme_6964,18,33107.97,6550,YouTube,19534.16,3.84,483
Campanha_1670,Filme_138,10,144194.14,32534,YouTube,66665.62,3.44,2936
Campanha_7903,Filme_7094,10,82235.25,14775,Instagram,107509.83,1.89,2438
Campanha_3912,Filme_6339,14,52898.07,12184,Google Ads,47883.45,4.04,1757
Campanha_6727,Filme_8135,0,65735.94,13441,Facebook,43824.68,2.9,796
Campanha_7094,Filme_5948,12,45732.6,9197,Facebook,54502.67,3.54,1790
Campanha_499,Filme_3853,14,169378.17,42494,YouTube,90110.49,2.95,5399
Campanha_9816,Filme_1054,18,37083.88,5829,Facebook,32340.14,2.41,97
Campanha_1936,Filme_5255,16,69283.15,8821,Instagram,75385.33,2.95,646
Campanha_105,Filme_5981,0,91971.77,15219,Instagram,90914.13,1.7,1304
Campanha_5366,Filme_408,0,88653.46,7191,LinkedIn,51028.51,3.57,878
Campanha_3944,Filme_947,10,75531.21,6130,LinkedIn,42508.28,4.25,779
Campanha_6501,Filme_8333,16,25901.68,2752,Twitter,31010.37,1.71,527
Campanha_7952,Filme_740,16,99028.63,15824,Instagram,25345.45,2.96,2443
Campanha_160,Filme_6989,16,195855.08,19934,LinkedIn,140236.09,3.75,2110
Campanha_8766,Filme_2894,0,70254.23,6594,LinkedIn,18979.16,5.32,1271
Campanha_4982,Filme_9935,0,167451.79,17099,LinkedIn,64667.13,5.98,840
Campanha_6661,Filme_6317,16,149463.86,26317,YouTube,30403.29,4.1,800
Campanha_4395,Filme_1484,18,107153.15,17481,Facebook,90124.42,2.07,1892
Campanha_5180,Filme_283,12,42893.0,4254,Twitter,29208.75,1.78,763
Campanha_8805,Filme_919,18,10441.05,1581,Instagram,11154.43,2.24,195
Campanha_392,Filme_1029,12,193113.09,16207,LinkedIn,109793.92,3.91,219
Campanha_2507,Filme_7837,10,113642.37,29357,YouTube,93935.94,4.37,1452
Campanha_9599,Filme_729,10,74985.96,16816,YouTube,33690.18,4.32,1169
Campanha_4792,Filme_1112,0,28312.5,5962,Google Ads,14673.03,4.42,316
Campanha_8672,Filme_1265,10,63953.38,7055,Twitter,105048.58,2.14,228
Campanha_6936,Filme_6314,10,37108.84,4306,Twitter,21846.67,2.08,582
Campanha_9909,Filme_3528,12,14521.21,2502,Facebook,4070.12,2.24,340
Campanha_9308,Filme_8632,10,79449.5,12596,Facebook,92985.74,3.06,1137
Campanha_3610,Filme_2768,16,9061.14,1213,Twitter,9476.71,2.24,15
Campanha_6820,Filme_1828,10,150619.74,15739,LinkedIn,98733.79,5.79,709
Campanha_1571,Filme_5993,10,106072.69,9283,LinkedIn,32615.29,4.99,1474
Campanha_3845,Filme_8938,14,39055.49,6073,Instagram,41374.21,2.8,1156
Campanha_3507,Filme_375,14,151590.77,32668,YouTube,39161.12,3.11,1074
Campanha_3797,Filme_610,16,124476.24,18146,Facebook,25813.44,3.11,1817
Campanha_6474,Filme_9544,12,98694.55,14990,Facebook,81134.51,2.24,1461
Campanha_1703,Filme_5158,12,104654.84,20197,YouTube,71681.03,4.1,1326
Campanha_9356,Filme_3376,14,99426.19,14624,Instagram,51558.13,2.41,1875
Campanha_5829,Filme_8518,12,39249.71,5608,Instagram,33158.16,1.95,245
Campanha_7551,Filme_7770,10,86458.81,20692,YouTube,13530.14,4.84,280
Campanha_9835,Filme_9029,14,46661.43,7493,Facebook,14683.34,2.42,1206
Campanha_320,Filme_3696,0,145657.15,34507,Google Ads,117824.55,3.73,1836
Campanha_8410,Filme_8907,18,135827.23,29767,Google Ads,123116.65,4.02,605
Campanha_7247,Filme_2741,18,93548.3,23081,YouTube,60185.48,3.47,1693
Campanha_3693,Filme_1192,14,29974.68,3566,Twitter,20566.3,1.82,47
Campanha_4483,Filme_3973,14,163688.14,32009,YouTube,82886.62,4.08,6176
Campanha_7910,Filme_9633,0,164845.65,39421,YouTube,130263.55,4.48,547
Campanha_4241,Filme_1505,12,72766.02,12587,Google Ads,41863.03,2.4,624
Campanha_6930,Filme_5304,14,11713.11,1663,Twitter,11242.68,1.7,53
Campanha_4026,Filme_6866,14,128622.63,12449,LinkedIn,36731.43,3.94,744
Campanha_8205,Filme_7135,10,46622.81,8661,Facebook,39038.46,2.19,1061
Campanha_6172,Filme_2318,18,156147.34,40753,YouTube,129457.59,4.35,3234
Campanha_4136,Filme_7345,18,15804.76,2062,Twitter,13591.15,1.37,131
Campanha_6188,Filme_8041,18,149185.89,35668,Google Ads,97949.61,3.09,5695
Campanha_3195,Filme_8362,14,97142.92,20461,Google Ads,69731.7,3.25,1916
Campanha_2021,Filme_3269,14,47171.42,6143,Twitter,25188.09,1.96,601
Campanha_539,Filme_979,0,39181.35,4844,Instagram,33022.74,1.62,412
Campanha_7917,Filme_7139,0,12778.98,1808,Instagram,5265.05,2.35,230
Campanha_2210,Filme_599,16,55191.03,11919,YouTube,46940.1,3.79,138
Campanha_5316,Filme_9439,14,27203.25,2612,LinkedIn,9775.71,3.31,314
Campanha_6229,Filme_3888,10,37348.19,4819,Twitter,59044.25,2.17,833
Campanha_3143,Filme_6262,16,82344.05,19477,YouTube,28947.56,4.84,2765
Campanha_3450,Filme_9504,18,75421.93,13131,Facebook,84337.41,2.72,786
Campanha_5518,Filme_1244,10,84153.85,9342,LinkedIn,55895.12,3.91,1114
Campanha_6928,Filme_6977,12,61889.46,10788,Google Ads,42377.99,2.52,1145
Campanha_9112,Filme_9479,14,84810.09,18142,Google Ads,78335.75,3.08,2244
Campanha_8533,Filme_7359,14,38422.89,5632,Instagram,10435.02,2.7,828
Campanha_947,Filme_9077,18,136351.66,32661,YouTube,56004.01,2.8,1926
Campanha_7509,Filme_8264,16,152381.17,15229,LinkedIn,82367.02,4.7,2698
Campanha_5173,Filme_9534,14,75087.36,14691,Google Ads,36191.81,3.04,1101
Campanha_4796,Filme_7049,14,146677.45,35511,YouTube,41527.44,5.03,3912
Campanha_6330,Filme_4644,12,68821.77,12514,YouTube,38055.58,2.82,365
Campanha_3891,Filme_9151,16,94942.35,15497,Instagram,103946.5,2.15,805
Campanha_813,Filme_7412,10,65718.76,8402,Twitter,128773.7,1.82,1337
Campanha_8264,Filme_3135,12,39603.65,4222,Twitter,74155.45,1.74,568
Campanha_8284,Filme_6181,16,41845.72,6159,Instagram,17661.05,1.78,744
Campanha_4352,Filme_1896,14,37329.62,4121,Twitter,37921.28,2.18,209
Campanha_610,Filme_1611,12,50642.8,7004,Instagram,74413.2,1.7,1187
Campanha_8776,Filme_3421,0,191100.98,22581,LinkedIn,137850.2,5.82,1031
Campanha_5643,Filme_5675,18,10355.49,1289,Twitter,10243.32,1.91,202
Campanha_6488,Filme_8147,16,43350.45,8443,Google Ads,33139.72,3.87,463
Campanha_6953,Filme_3666,12,136044.33,22383,Google Ads,69956.91,3.1,2678
Campanha_3633,Filme_9129,18,54938.63,6369,Twitter,100229.99,1.44,573
Campanha_5660,Filme_8107,10,191343.64,20355,LinkedIn,121838.72,4.1,1684
Campanha_5859,Filme_1199,10,24850.69,4428,Google Ads,12563.31,3.02,447
Campanha_4147,Filme_7136,0,49625.46,11709,YouTube,25586.48,4.63,1554
Campanha_2252,Filme_9551,10,115301.19,23081,Google Ads,63960.37,3.89,3567
Campanha_7164,Filme_4125,14,49895.21,12144,YouTube,17802.54,3.12,272
Campanha_1799,Filme_494,16,69890.42,16157,Google Ads,28804.4,4.15,478
Campanha_8559,Filme_2418,14,78295.2,7357,LinkedIn,34088.89,5.65,1106
Campanha_8216,Filme_5197,0,87304.29,7856,LinkedIn,43941.5,4.07,1136
Campanha_7737,Filme_5969,12,104109.93,19165,Google Ads,70556.7,2.43,3103
Campanha_5492,Filme_9604,14,47344.59,9997,YouTube,8214.41,3.42,420
Campanha_536,Filme_9402,14,15769.15,2220,Instagram,12989.95,2.63,362
Campanha_6037,Filme_2969,14,51950.64,10144,Google Ads,15591.53,2.59,891
Campanha_6393,Filme_7223,14,56556.33,7550,Twitter,30748.0,1.49,880
Campanha_8662,Filme_7505,0,147393.69,12819,LinkedIn,92742.72,3.81,214
Campanha_3671,Filme_1303,12,72464.54,15956,Google Ads,55346.19,2.41,2040
Campanha_6995,Filme_9458,12,17609.0,3117,Instagram,9377.82,1.9,430
Campanha_409,Filme_4614,10,84894.09,14981,Instagram,78651.47,1.77,2065
Campanha_8423,Filme_4583,16,86448.14,11176,Instagram,66640.72,2.78,256
Campanha_1879,Filme_8242,0,36549.59,8923,YouTube,6102.36,3.23,605
Campanha_6976,Filme_6023,12,72506.31,18778,YouTube,13651.23,4.66,371
Campanha_8577,Filme_7682,16,94267.19,13599,Instagram,123598.81,2.18,322
Campanha_1810,Filme_2198,14,64437.04,10480,Facebook,45138.56,2.7,1024
Campanha_5097,Filme_9775,18,59573.49,15455,YouTube,34725.82,5.0,2075
Campanha_9309,Filme_9971,18,54345.87,6758,Twitter,78988.95,1.49,107
Campanha_9194,Filme_2605,18,49355.17,11414,YouTube,16457.35,4.95,840
Campanha_2496,Filme_4081,14,62008.81,9492,Instagram,52699.09,2.02,931
Campanha_225,Filme_4117,18,67567.64,10782,Instagram,99663.72,2.04,514
Campanha_2322,Filme_2628,18,26680.55,4307,Instagram,7863.72,2.89,313
Campanha_1073,Filme_8659,10,75417.33,13387,Instagram,45234.3,2.1,1736
Campanha_3346,Filme_8234,10,59299.47,8257,Instagram,58277.88,2.53,495
Campanha_2909,Filme_7305,16,112475.41,25308,Google Ads,57891.45,4.14,1814
Campanha_6348,Filme_9374,14,26328.04,4724,Google Ads,24674.03,2.85,139
Campanha_3149,Filme_9781,16,50566.59,4746,LinkedIn,25894.4,5.66,428
Campanha_1607,Filme_8872,16,27123.54,2949,LinkedIn,12567.34,5.6,197
Campanha_83,Filme_6666,18,81874.43,16819,Google Ads,67933.65,2.83,934
Campanha_2850,Filme_2352,12,49514.48,6475,Instagram,65599.62,2.26,757
Campanha_1281,Filme_1937,10,190320.4,18095,LinkedIn,86670.77,4.61,965
Campanha_6356,Filme_1520,10,87935.34,17383,YouTube,73044.43,3.24,495
Campanha_5207,Filme_3912,18,151710.06,17525,LinkedIn,97253.92,4.3,2825
Campanha_2424,Filme_1234,18,77696.63,7423,LinkedIn,42616.86,3.44,1160
Campanha_5136,Filme_3284,18,27552.5,3210,Twitter,33565.23,1.93,537
Campanha_2666,Filme_1898,14,58115.64,8433,Instagram,36112.51,2.56,260
Campanha_1762,Filme_5630,12,83392.31,13160,Facebook,42849.91,2.05,2619
Campanha_3292,Filme_3797,14,48667.39,7098,Instagram,50107.02,2.66,821
Campanha_9289,Filme_4745,0,82000.67,18060,Google Ads,48985.36,4.28,901
Campanha_3344,Filme_8051,12,90234.21,11000,Instagram,120842.53,2.9,305
Campanha_3146,Filme_9485,10,59659.54,11578,Google Ads,15002.43,3.92,1987
Campanha_831,Filme_5824,0,51185.21,4938,Twitter,53610.63,1.66,462
Campanha_2502,Filme_8279,16,71125.92,18176,YouTube,56299.84,4.09,3171
Campanha_7409,Filme_6458,16,48959.36,6561,Instagram,62378.56,2.29,733
Campanha_3360,Filme_8132,0,37895.07,6303,Facebook,38865.57,2.42,791
Campanha_8315,Filme_9707,16,52571.88,6856,Instagram,68490.72,1.66,1153
Campanha_9395,Filme_8711,14,67370.95,9030,Twitter,24885.15,2.03,541
Campanha_3517,Filme_1615,18,123482.34,21577,Facebook,60336.11,2.98,2025
Campanha_2702,Filme_235,16,59097.94,13976,YouTube,47944.17,4.29,1650
Campanha_9001,Filme_4864,18,45084.94,6927,Instagram,23131.05,1.77,667
Campanha_8018,Filme_8291,12,122994.33,10555,LinkedIn,22205.37,5.5,367
Campanha_7970,Filme_5703,14,57844.49,8087,Instagram,42678.65,2.66,888
Campanha_7052,Filme_3266,10,74620.51,10358,Instagram,66483.36,1.86,1133
Campanha_4197,Filme_1943,16,72043.87,6750,LinkedIn,52460.68,3.81,894
Campanha_4450,Filme_8505,0,168814.35,35172,YouTube,58386.81,5.13,496
Campanha_1366,Filme_9037,10,67172.24,11892,Facebook,66966.2,2.25,1546
Campanha_5864,Filme_4152,18,79676.77,13514,Instagram,94846.87,1.97,2312
Campanha_6339,Filme_2800,10,17571.27,2959,Facebook,11714.08,3.33,426
Campanha_7524,Filme_1844,14,41400.48,7014,Instagram,15495.63,2.62,409
Campanha_1566,Filme_4921,18,64679.98,7700,Twitter,104475.89,1.24,1481
Campanha_6039,Filme_4580,18,96227.76,15855,Instagram,131707.87,1.75,2771
Campanha_4196,Filme_1855,18,149983.05,13754,LinkedIn,69462.52,5.25,1055
Campanha_9328,Filme_1928,0,32093.51,7124,Google Ads,17816.32,3.91,354
Campanha_4943,Filme_9207,18,64588.68,12435,Google Ads,29234.32,2.69,355
Campanha_5420,Filme_7955,18,145882.78,28655,YouTube,46400.36,3.85,3762
Campanha_8596,Filme_2291,12,80220.28,18108,YouTube,15632.69,5.1,587
Campanha_6775,Filme_6249,18,56233.94,8020,Twitter,65075.31,1.49,1187
Campanha_6086,Filme_3990,14,123140.1,27277,YouTube,102018.3,3.73,4944
Campanha_1173,Filme_4477,12,125530.06,23707,Google Ads,29112.44,2.95,1598
Campanha_8027,Filme_9531,12,85166.92,12506,Facebook,98817.75,3.05,1509
Campanha_4711,Filme_1001,18,50822.22,9076,Google Ads,12137.83,3.37,918
Campanha_6167,Filme_7868,10,65463.9,13641,Facebook,74039.48,3.26,683
Campanha_901,Filme_6021,16,77099.8,11656,Instagram,93530.34,2.71,918
Campanha_1622,Filme_388,0,41581.43,4011,Twitter,65961.58,2.2,392
Campanha_3415,Filme_8110,18,58304.26,7670,Twitter,62671.18,1.66,1274
Campanha_8105,Filme_6908,12,94852.71,8729,LinkedIn,44310.36,3.81,1191
Campanha_6706,Filme_4945,12,30284.95,4515,Facebook,12770.27,2.85,853
Campanha_338,Filme_8502,16,29970.78,3817,Twitter,56972.6,1.67,550
Campanha_4181,Filme_6064,10,87468.9,14107,Google Ads,58390.69,4.18,537
Campanha_9674,Filme_5919,12,153114.48,29435,YouTube,111793.12,3.82,3093
Campanha_1576,Filme_1775,16,135850.43,27372,Google Ads,35530.54,4.31,5296
Campanha_4240,Filme_5541,14,22258.51,4873,YouTube,8983.52,4.78,647
Campanha_6390,Filme_990,10,38571.05,7278,Google Ads,35069.47,3.83,1039
Campanha_1647,Filme_5276,10,46017.0,9080,YouTube,27992.82,5.01,207
Campanha_6704,Filme_8721,14,75294.15,17080,Google Ads,64831.47,3.53,1074
Campanha_551,Filme_6864,10,133200.2,28728,YouTube,63720.47,2.91,3233
Campanha_2540,Filme_6092,18,69857.06,11751,Google Ads,63590.35,3.02,1759
Campanha_7717,Filme_9223,12,19794.88,2388,Twitter,12443.52,2.15,70
Campanha_7898,Filme_5765,18,119239.04,26555,YouTube,54162.92,4.39,4864
Campanha_705,Filme_9730,0,11022.02,1196,Twitter,16757.32,2.04,192
Campanha_720,Filme_4400,14,98303.59,18251,YouTube,40160.39,3.87,1221
Campanha_8986,Filme_1734,14,16012.86,2709,Instagram,13916.66,2.87,119
Campanha_1579,Filme_9916,16,97486.37,23551,YouTube,68555.25,4.82,996
Campanha_9104,Filme_2666,0,31990.79,5603,Facebook,29969.28,3.43,704
Campanha_1587,Filme_7769,0,43117.98,7117,Instagram,27828.92,2.36,1115
Campanha_7386,Filme_1728,14,12091.13,1502,Instagram,17214.95,2.85,107
Campanha_9773,Filme_9292,14,85801.36,14913,Google Ads,52162.37,3.22,1964
Campanha_2599,Filme_5641,16,60979.18,6986,Twitter,67430.06,1.66,371
Campanha_6268,Filme_8385,18,96799.69,19919,YouTube,15900.42,4.74,3285
Campanha_8937,Filme_7944,18,20560.26,2576,Twitter,16710.83,1.59,186
Campanha_9989,Filme_2153,16,61582.89,10470,Instagram,78767.83,2.41,1107
Campanha_1601,Filme_5218,14,8910.85,1262,Twitter,14764.39,1.73,153
Campanha_4660,Filme_9107,10,110381.61,28491,YouTube,42661.73,3.4,3907
Campanha_5032,Filme_7022,10,10701.91,1035,Twitter,14246.65,1.58,166
Campanha_5349,Filme_4068,10,112582.64,23491,Google Ads,65121.67,3.23,3034
Campanha_2561,Filme_8615,16,52781.13,5391,LinkedIn,22208.96,5.94,89
Campanha_355,Filme_8865,12,36264.45,4141,LinkedIn,16431.29,4.63,381
Campanha_7266,Filme_6838,12,107619.9,22259,Google Ads,63953.75,3.81,2394
Campanha_6164,Filme_9796,0,73931.83,13577,Facebook,27983.11,2.18,1546
Campanha_2881,Filme_8775,10,12086.1,1726,Instagram,7822.31,1.77,75
Campanha_2746,Filme_2185,16,88963.86,15464,Google Ads,16304.14,2.71,561
Campanha_1413,Filme_6870,10,73030.05,17398,YouTube,41314.3,4.85,820
Campanha_5768,Filme_9791,16,21459.39,2931,Instagram,24187.04,2.77,134
Campanha_400,Filme_9057,0,126183.09,14199,LinkedIn,76708.89,4.57,2614
Campanha_491,Filme_8966,18,17230.78,4015,Google Ads,15231.29,4.23,271
Campanha_6294,Filme_5998,14,38771.55,8760,YouTube,23167.51,3.55,843
Campanha_3884,Filme_7034,18,160294.33,41901,YouTube,80595.69,4.15,4307
Campanha_9112,Filme_6803,14,98694.41,18192,Facebook,33711.4,3.22,2380
Campanha_689,Filme_9632,12,23326.84,2433,Twitter,8569.36,1.2,334
Campanha_6457,Filme_6276,0,36170.99,4364,Twitter,59413.87,2.21,680
Campanha_6594,Filme_373,0,65656.03,7941,Instagram,43337.33,2.98,1548
Campanha_4817,Filme_2181,18,50417.06,7844,Facebook,25727.93,2.56,1537
Campanha_4145,Filme_5387,14,41730.83,7540,YouTube,26095.36,5.18,1319
Campanha_9469,Filme_7750,10,84072.43,17247,YouTube,40083.24,5.09,2304
Campanha_6246,Filme_1787,12,149573.37,29435,YouTube,28984.96,2.97,4756
Campanha_237,Filme_3577,12,127526.42,14382,LinkedIn,52943.76,4.78,2678
Campanha_3487,Filme_2479,12,16919.62,3098,Facebook,17110.05,2.35,245
Campanha_3168,Filme_4288,0,16959.06,2323,Instagram,6618.73,2.96,376
Campanha_5718,Filme_8955,16,68718.46,10686,Instagram,71882.29,1.76,1839
Campanha_8130,Filme_3244,18,179414.15,15262,LinkedIn,72452.01,4.73,1070
Campanha_2576,Filme_6088,0,81866.75,9241,LinkedIn,12024.18,3.25,233
Campanha_2526,Filme_5731,0,44426.94,8700,Google Ads,8514.15,4.45,1571
Campanha_4216,Filme_6948,18,56722.66,10857,Facebook,36200.7,3.24,1710
Campanha_4403,Filme_45,12,106300.37,25434,YouTube,35590.81,3.29,4129
Campanha_5491,Filme_6208,12,114582.5,19371,Facebook,132654.01,2.33,560
Campanha_925,Filme_2921,14,172173.26,18152,LinkedIn,86848.26,3.25,1496
Campanha_9506,Filme_9660,0,91855.97,10923,LinkedIn,50703.91,5.43,454
Campanha_2598,Filme_5167,16,88394.42,13023,Instagram,84467.76,2.81,2279
Campanha_7027,Filme_7709,0,43192.62,5942,Instagram,44474.33,2.97,1015
Campanha_8673,Filme_7541,12,12691.16,1972,Instagram,12389.67,2.25,108
Campanha_13,Filme_7655,18,23047.02,4081,YouTube,14240.99,3.65,493
Campanha_1783,Filme_5365,16,93656.13,9986,LinkedIn,65502.52,3.93,873
Campanha_3779,Filme_4918,0,71439.02,15030,Google Ads,50970.24,4.13,236
Campanha_958,Filme_2766,16,60386.78,13111,Google Ads,41598.72,2.68,1240
Campanha_3551,Filme_5113,14,165946.25,15741,LinkedIn,80005.87,5.04,999
Campanha_7914,Filme_7025,14,69801.61,6844,LinkedIn,23850.82,4.79,695
Campanha_2131,Filme_2910,16,129978.96,11008,LinkedIn,56658.88,3.3,1718
Campanha_6994,Filme_9042,10,174684.42,19093,LinkedIn,44660.12,5.69,3765
Campanha_531,Filme_3328,0,125302.23,12501,LinkedIn,68169.98,5.93,1678
Campanha_1127,Filme_4256,14,98785.44,15883,Instagram,99922.6,2.79,1165
Campanha_2416,Filme_3173,0,54059.83,10634,Facebook,51197.31,2.59,1088
Campanha_4841,Filme_5071,10,148677.82,34939,Google Ads,52194.5,2.97,2497
Campanha_4664,Filme_8187,18,23654.31,2550,Twitter,31033.91,1.48,190
Campanha_7977,Filme_467,0,89621.74,7281,LinkedIn,59009.21,3.81,1434
Campanha_8110,Filme_1810,0,91722.14,17911,Facebook,75793.95,3.65,1502
Campanha_5614,Filme_5939,16,82722.82,15327,Google Ads,57142.16,2.77,1225
Campanha_9016,Filme_7319,16,43347.69,5485,Twitter,55773.82,2.17,845
Campanha_2047,Filme_5898,16,56683.67,11728,YouTube,46897.0,5.0,1776
Campanha_4234,Filme_4186,12,182352.16,19572,LinkedIn,125816.53,4.3,709
Campanha_2388,Filme_325,10,23753.58,2674,Twitter,18566.49,1.85,397
Campanha_8480,Filme_2808,14,105867.16,10929,LinkedIn,73832.13,5.43,887
Campanha_4068,Filme_6974,18,60277.08,6890,LinkedIn,33053.93,4.73,356
Campanha_1618,Filme_9408,0,36144.97,4083,LinkedIn,7039.66,5.44,72
Campanha_6489,Filme_1702,10,152076.86,31551,YouTube,119286.63,2.82,5935
Campanha_864,Filme_8243,10,107246.62,17485,Google Ads,77332.88,4.01,2308
Campanha_6730,Filme_5242,18,66693.83,9434,Twitter,104851.43,1.44,1256
Campanha_3293,Filme_7120,0,154253.8,14142,LinkedIn,78004.87,3.34,814
Campanha_7396,Filme_5737,10,45920.78,4486,Twitter,60483.75,1.71,587
Campanha_4903,Filme_4829,10,62360.19,9310,Facebook,57223.32,3.53,1174
Campanha_950,Filme_9824,0,21092.62,3404,Facebook,18524.11,2.86,601
Campanha_1656,Filme_7948,10,121454.48,17565,Facebook,88936.06,2.51,227
Campanha_564,Filme_1201,18,61583.23,10307,Facebook,72166.24,2.26,1556
Campanha_6834,Filme_3500,12,87338.42,17328,Facebook,26194.13,3.69,820
Campanha_3571,Filme_9676,14,42508.46,10811,YouTube,24097.54,4.08,730
Campanha_4027,Filme_175,10,61632.05,7937,Twitter,52061.71,1.67,747
Campanha_2069,Filme_5216,12,15715.33,2606,Instagram,20684.26,1.61,430
Campanha_7817,Filme_191,16,89129.46,17646,Google Ads,46538.32,3.17,1615
Campanha_7684,Filme_8014,12,58603.38,6498,Twitter,25640.08,1.31,1105
Campanha_1766,Filme_9093,18,12454.0,1465,Twitter,15199.75,1.26,139
Campanha_674,Filme_3989,0,58739.28,6884,LinkedIn,34031.72,3.61,283
Campanha_9397,Filme_9725,14,37853.53,7088,Facebook,30980.35,2.68,673
Campanha_2927,Filme_3692,0,96098.41,23880,YouTube,66252.77,5.23,4183
Campanha_4764,Filme_4023,10,101772.7,18438,Google Ads,24189.97,4.33,1540
Campanha_6754,Filme_9369,12,23408.13,4279,Google Ads,8160.28,4.3,471
Campanha_6455,Filme_2654,12,99524.31,23192,Google Ads,21660.43,4.12,2971
Campanha_1351,Filme_7908,16,74779.66,12254,Instagram,64311.12,2.58,1451
Campanha_3724,Filme_7661,10,37072.18,3154,LinkedIn,22824.65,5.08,285
Campanha_3684,Filme_4936,10,120619.63,14136,LinkedIn,24360.46,3.31,1072
Campanha_926,Filme_6687,16,69762.02,12105,Instagram,48653.84,2.79,369
Campanha_1035,Filme_8619,12,114471.33,24446,YouTube,92658.5,4.83,3312
Campanha_8675,Filme_1953,0,117642.59,11323,LinkedIn,85125.5,3.31,146
Campanha_5298,Filme_4824,0,98798.09,9551,LinkedIn,22364.14,5.62,438
Campanha_5209,Filme_5568,12,133619.25,22830,Google Ads,74033.91,4.17,4215
Campanha_1394,Filme_188,14,73425.63,10016,Twitter,66736.28,1.25,287
Campanha_1730,Filme_7218,16,76802.97,14893,YouTube,52608.29,3.96,1315
Campanha_8186,Filme_690,10,63469.99,14676,Google Ads,44388.03,2.84,1664
Campanha_9279,Filme_7521,14,147050.15,26088,YouTube,75741.67,3.59,790
Campanha_5085,Filme_1588,0,82163.96,12897,Instagram,98782.22,2.4,1655
Campanha_3957,Filme_4518,14,59319.87,6238,Twitter,21943.48,1.42,788
Campanha_9095,Filme_5374,16,29848.98,3064,Twitter,59600.74,1.29,126
Campanha_6051,Filme_4130,14,11223.75,1504,Twitter,20894.13,1.73,298
Campanha_6606,Filme_6366,14,52185.34,8712,Facebook,11765.39,2.91,738
Campanha_1784,Filme_4368,12,93675.66,18889,Facebook,109835.32,3.28,1204
Campanha_2291,Filme_3533,10,72337.44,12383,Google Ads,66566.23,2.78,2266
Campanha_2265,Filme_4931,0,134263.81,12041,LinkedIn,27444.45,3.59,1538
Campanha_2866,Filme_9377,10,68695.22,12868,Google Ads,31125.96,4.46,1291
